1970,1,1,8,10,11,1
1970,1,2,1,39,43,0
1970,1,2,9,39,14,1
1970,1,3,1,56,47,0
1970,1,3,18,45,21,1
1970,1,3,19,35,58,0
1970,1,4,18,8,47,1
1970,1,4,18,53,51,0
1970,1,5,8,3,29,1
1970,1,5,19,45,5,0
1970,1,6,18,15,16,1
1970,1,6,19,16,47,0
1970,1,7,7,56,52,1
1970,1,7,21,35,6,0
1970,1,8,8,4,48,1
1970,1,8,22,41,35,0
1970,1,9,17,31,1,1
1970,1,9,19,20,55,0
1970,1,10,18,6,22,1
1970,1,10,18,22,58,0
1970,1,12,18,35,37,1
1970,1,12,22,19,47,0
1970,1,14,17,30,0,1
1970,1,14,17,49,28,0
1970,1,16,11,0,41,1
1970,1,16,15,43,47,0
1970,1,19,18,29,49,1
1970,1,19,22,20,51,0
1970,1,20,7,45,9,1
1970,1,20,22,39,3,0
1970,1,21,18,20,17,1
1970,1,21,19,27,47,0
1970,1,25,8,4,57,1
1970,1,26,0,7,25,0
1970,1,28,18,56,16,1
1970,1,28,19,30,0,0
1970,1,29,18,6,20,1
1970,1,30,17,40,32,0
1970,1,31,9,1,22,1
1970,1,31,19,54,32,0
1970,2,1,17,49,10,1
1970,2,1,21,57,14,0
1970,2,2,8,16,31,1
1970,2,2,17,35,0,0
1970,2,5,18,12,20,1
1970,2,5,18,23,13,0
1970,2,6,11,6,43,1
1970,2,6,11,49,44,0
1970,2,6,17,39,47,1
1970,2,7,0,9,37,0
1970,2,7,12,6,0,1
1970,2,7,19,30,33,0
1970,2,12,7,48,50,1
1970,2,12,20,21,18,0
1970,2,14,17,39,16,1
1970,2,16,18,23,49,0
1970,2,17,18,47,28,1
1970,2,18,2,13,25,0
1970,2,20,9,16,31,1
1970,2,20,14,37,25,0
1970,2,21,9,33,9,1
1970,2,21,11,54,34,0
1970,2,22,8,19,57,1
1970,2,22,21,38,34,0
