1970,1,1,21,4,30,1
1970,1,1,21,28,9,0
1970,1,2,11,36,15,1
1970,1,2,11,41,9,0
1970,1,2,17,4,39,1
1970,1,2,17,9,35,0
1970,1,2,21,46,10,1
1970,1,2,21,52,44,0
1970,1,3,10,2,12,1
1970,1,3,10,42,11,0
1970,1,3,13,50,28,1
1970,1,3,14,10,45,0
1970,1,3,15,23,57,1
1970,1,3,16,16,44,0
1970,1,3,21,6,14,1
1970,1,3,21,47,10,0
1970,1,4,18,28,56,1
1970,1,4,18,38,57,0
1970,1,4,19,14,36,1
1970,1,4,19,20,13,0
1970,1,4,19,30,10,1
1970,1,4,19,47,17,0
1970,1,4,21,23,52,1
1970,1,4,22,0,9,0
1970,1,7,17,30,4,1
1970,1,7,17,58,6,0
1970,1,7,19,14,50,1
1970,1,7,19,30,5,0
1970,1,8,17,35,48,1
1970,1,8,22,0,9,0
1970,1,9,17,32,55,1
1970,1,9,18,30,41,0
1970,1,10,13,7,21,1
1970,1,10,14,3,13,0
1970,1,10,14,16,28,1
1970,1,10,14,49,22,0
1970,1,11,19,22,0,1
1970,1,13,18,41,29,0
1970,1,13,20,31,16,1
1970,1,13,21,18,32,0
1970,1,15,18,33,57,1
1970,1,15,19,28,51,0
1970,1,15,21,24,45,1
1970,1,15,22,0,9,0
1970,1,16,13,28,41,1
1970,1,16,18,30,54,0
1970,1,16,21,48,8,1
1970,1,16,21,56,55,0
1970,1,17,10,3,47,1
1970,1,17,10,36,28,0
1970,1,17,11,46,4,1
1970,1,17,12,8,24,0
1970,1,17,13,29,37,1
1970,1,17,14,27,38,0
1970,1,17,17,3,14,1
1970,1,17,17,38,49,0
1970,1,17,21,13,50,1
1970,1,17,21,36,44,0
1970,1,18,19,20,26,1
1970,1,18,19,32,27,0
1970,1,18,20,32,4,1
1970,1,18,20,47,3,0
1970,1,19,19,1,31,1
1970,1,19,19,33,59,0
1970,1,19,20,7,4,1
1970,1,19,20,34,53,0
1970,1,21,18,10,29,1
1970,1,21,18,22,26,0
1970,1,21,19,10,4,1
1970,1,21,19,42,17,0
1970,1,21,20,18,49,1
1970,1,22,21,41,6,0
1970,1,24,11,29,1,1
1970,1,24,12,26,47,0
1970,1,24,16,18,50,1
1970,1,24,16,50,9,0
1970,1,24,18,55,32,1
1970,1,24,21,1,54,0
1970,1,26,18,13,54,1
1970,1,26,18,37,9,0
1970,1,27,17,43,21,1
1970,1,27,19,36,7,0
1970,1,27,20,0,10,1
1970,1,27,20,55,53,0
1970,1,28,18,5,20,1
1970,1,28,18,31,40,0
1970,1,28,20,24,40,1
1970,1,28,20,36,1,0
1970,1,29,18,22,27,1
1970,1,29,18,33,29,0
1970,1,30,12,50,30,1
1970,1,30,13,45,3,0
1970,1,30,14,56,54,1
1970,1,30,15,21,23,0
1970,2,1,19,35,57,1
1970,2,1,20,25,19,0
1970,2,2,19,31,55,1
1970,2,2,19,50,7,0
1970,2,2,19,55,33,1
1970,2,2,20,31,46,0
1970,2,5,20,58,30,1
1970,2,5,21,45,10,0
1970,2,6,10,4,25,1
1970,2,6,10,25,20,0
1970,2,6,11,22,41,1
1970,2,6,11,34,45,0
1970,2,6,13,27,44,1
1970,2,6,20,45,32,0
1970,2,7,9,55,46,1
1970,2,7,10,1,29,0
1970,2,9,17,49,59,1
1970,2,9,18,21,47,0
1970,2,12,20,24,29,1
1970,2,12,20,54,59,0
1970,2,12,21,52,19,1
1970,2,12,21,57,23,0
1970,2,13,14,52,20,1
1970,2,13,15,31,54,0
1970,2,13,15,58,19,1
1970,2,13,16,4,14,0
1970,2,14,12,34,33,1
1970,2,14,13,28,57,0
1970,2,14,14,2,26,1
1970,2,14,14,53,43,0
1970,2,14,17,49,45,1
1970,2,14,18,44,9,0
1970,2,15,20,27,25,1
1970,2,15,20,43,9,0
1970,2,16,20,21,1,1
1970,2,16,20,34,26,0
1970,2,17,19,41,58,1
1970,2,17,19,49,31,0
1970,2,17,21,43,58,1
1970,2,18,20,10,25,0
1970,2,19,18,32,59,1
1970,2,19,18,39,21,0
1970,2,20,17,35,12,1
1970,2,20,18,18,14,0
1970,2,21,12,54,49,1
1970,2,21,17,10,53,0
1970,2,21,17,20,21,1
1970,2,21,17,49,41,0
1970,2,21,18,4,54,1
1970,2,21,18,12,6,0
1970,2,21,20,35,17,1
1970,2,21,22,0,3,0
1970,2,22,21,0,13,1
1970,2,22,21,41,23,0
1970,2,23,19,4,34,1
1970,2,23,19,27,18,0
1970,2,24,20,51,45,1
1970,2,24,21,11,1,0
