1970,1,1,0,44,32,1
1970,1,1,1,43,55,0
1970,1,1,2,42,24,1
1970,1,1,3,20,30,0
1970,1,1,3,32,30,1
1970,1,1,4,2,24,0
1970,1,1,4,41,52,1
1970,1,1,5,9,2,0
1970,1,1,6,7,49,1
1970,1,1,7,5,6,0
1970,1,1,8,11,11,1
1970,1,1,8,30,0,0
1970,1,1,22,42,5,1
1970,1,1,22,50,15,0
1970,1,1,23,30,50,1
1970,1,2,0,8,46,0
1970,1,2,0,56,17,1
1970,1,2,1,46,45,0
1970,1,2,2,28,32,1
1970,1,2,2,35,8,0
1970,1,2,2,59,47,1
1970,1,2,3,9,49,0
1970,1,2,3,31,3,1
1970,1,2,4,5,18,0
1970,1,2,4,36,48,1
1970,1,2,4,57,19,0
1970,1,2,5,7,54,1
1970,1,2,5,51,51,0
1970,1,2,6,49,0,1
1970,1,2,7,42,49,0
1970,1,2,7,59,58,1
1970,1,2,8,5,8,0
1970,1,2,8,30,34,1
1970,1,2,8,42,26,0
1970,1,2,13,17,13,1
1970,1,2,14,4,46,0
1970,1,2,20,2,56,1
1970,1,2,20,34,54,0
1970,1,2,22,54,23,1
1970,1,2,23,16,55,0
1970,1,2,23,56,11,1
1970,1,3,0,3,55,0
1970,1,3,0,53,3,1
1970,1,3,1,17,29,0
1970,1,3,2,12,9,1
1970,1,3,2,26,13,0
1970,1,3,2,46,7,1
1970,1,3,3,9,28,0
1970,1,3,3,32,22,1
1970,1,3,4,19,46,0
1970,1,3,4,58,10,1
1970,1,3,5,57,41,0
1970,1,3,6,24,40,1
1970,1,3,7,15,43,0
1970,1,3,7,26,56,1
1970,1,3,7,33,23,0
1970,1,3,8,14,46,1
1970,1,3,8,20,10,0
1970,1,3,8,50,16,1
1970,1,3,9,9,8,0
1970,1,3,10,24,59,1
1970,1,3,10,52,32,0
1970,1,3,12,27,53,1
1970,1,3,13,11,50,0
1970,1,3,17,21,1,1
1970,1,3,17,57,1,0
1970,1,3,18,57,21,1
1970,1,3,19,40,10,0
1970,1,3,22,59,41,1
1970,1,3,23,10,45,0
1970,1,3,23,29,26,1
1970,1,3,23,53,49,0
1970,1,4,0,21,33,1
1970,1,4,1,19,39,0
1970,1,4,1,49,28,1
1970,1,4,2,11,48,0
1970,1,4,2,27,11,1
1970,1,4,3,23,33,0
1970,1,4,3,39,37,1
1970,1,4,4,11,12,0
1970,1,4,4,21,58,1
1970,1,4,4,53,4,0
1970,1,4,5,18,36,1
1970,1,4,5,36,29,0
1970,1,4,6,7,50,1
1970,1,4,6,55,41,0
1970,1,4,7,2,42,1
1970,1,4,7,14,41,0
1970,1,4,8,10,52,1
1970,1,4,17,30,0,0
1970,1,4,18,10,51,1
1970,1,4,18,24,9,0
1970,1,4,20,38,57,1
1970,1,4,21,19,23,0
1970,1,4,22,56,19,1
1970,1,4,23,27,4,0
1970,1,4,23,44,16,1
1970,1,5,0,30,24,0
1970,1,5,0,41,27,1
1970,1,5,1,13,43,0
1970,1,5,2,12,25,1
1970,1,5,2,17,25,0
1970,1,5,3,46,19,1
1970,1,5,4,13,25,0
1970,1,5,4,54,53,1
1970,1,5,5,45,56,0
1970,1,5,6,17,15,1
1970,1,5,6,27,0,0
1970,1,5,7,2,12,1
1970,1,5,7,21,56,0
1970,1,5,7,58,52,1
1970,1,5,8,26,32,0
1970,1,5,18,37,0,1
1970,1,5,19,21,28,0
1970,1,5,19,30,0,1
1970,1,5,20,25,23,0
1970,1,5,22,46,49,1
1970,1,5,23,48,5,0
1970,1,6,0,30,59,1
1970,1,6,0,42,2,0
1970,1,6,1,40,21,1
1970,1,6,1,57,48,0
1970,1,6,2,16,33,1
1970,1,6,3,13,54,0
1970,1,6,3,44,54,1
1970,1,6,4,40,37,0
1970,1,6,5,20,7,1
1970,1,6,5,25,22,0
1970,1,6,6,2,29,1
1970,1,6,6,27,30,0
1970,1,6,19,30,0,1
1970,1,6,20,1,17,0
1970,1,6,22,46,39,1
1970,1,6,23,50,3,0
1970,1,7,0,38,6,1
1970,1,7,1,1,20,0
1970,1,7,1,24,36,1
1970,1,7,1,59,5,0
1970,1,7,2,27,21,1
1970,1,7,3,5,13,0
1970,1,7,3,48,29,1
1970,1,7,3,57,34,0
1970,1,7,4,34,7,1
1970,1,7,4,39,53,0
1970,1,7,4,46,19,1
1970,1,7,5,24,14,0
1970,1,7,5,34,14,1
1970,1,7,5,58,15,0
1970,1,7,6,54,49,1
1970,1,7,7,13,6,0
1970,1,7,22,21,55,1
1970,1,7,23,19,51,0
1970,1,7,23,58,22,1
1970,1,8,1,46,18,0
1970,1,8,1,54,23,1
1970,1,8,2,13,35,0
1970,1,8,2,25,50,1
1970,1,8,3,7,9,0
1970,1,8,3,29,9,1
1970,1,8,4,12,52,0
1970,1,8,4,45,57,1
1970,1,8,5,7,27,0
1970,1,8,5,45,21,1
1970,1,8,6,30,5,0
1970,1,8,6,48,9,1
1970,1,8,6,59,59,0
1970,1,8,7,14,46,1
1970,1,8,8,0,8,0
1970,1,8,22,0,0,1
1970,1,8,23,36,35,0
1970,1,9,0,14,14,1
1970,1,9,1,19,21,0
1970,1,9,2,3,42,1
1970,1,9,3,45,4,0
1970,1,9,4,31,42,1
1970,1,9,5,15,19,0
1970,1,9,5,45,16,1
1970,1,9,6,37,38,0
1970,1,9,7,17,54,1
1970,1,9,7,33,43,0
1970,1,9,7,49,13,1
1970,1,9,7,59,52,0
1970,1,9,8,46,22,1
1970,1,9,8,52,45,0
1970,1,9,14,47,0,1
1970,1,9,15,10,47,0
1970,1,9,16,47,3,1
1970,1,9,17,37,11,0
1970,1,9,18,36,31,1
1970,1,9,18,51,17,0
1970,1,9,22,18,6,1
1970,1,9,22,47,9,0
1970,1,9,22,52,31,1
1970,1,9,22,59,16,0
1970,1,9,23,20,43,1
1970,1,9,23,42,56,0
1970,1,10,0,15,5,1
1970,1,10,0,57,15,0
1970,1,10,1,5,20,1
1970,1,10,2,9,14,0
1970,1,10,2,12,59,1
1970,1,10,2,18,41,0
1970,1,10,2,58,2,1
1970,1,10,3,11,44,0
1970,1,10,3,47,3,1
1970,1,10,3,56,28,0
1970,1,10,4,30,21,1
1970,1,10,4,56,42,0
1970,1,10,5,31,39,1
1970,1,10,5,37,8,0
1970,1,10,6,0,38,1
1970,1,10,6,48,24,0
1970,1,10,7,16,26,1
1970,1,10,7,32,10,0
