1970,1,1,19,30,36,1
1970,1,2,1,39,43,0
1970,1,2,10,55,41,1
1970,1,2,11,10,41,0
1970,1,2,13,44,6,1
1970,1,2,13,59,6,0
1970,1,2,15,13,33,1
1970,1,2,15,28,33,0
1970,1,3,10,29,59,1
1970,1,3,10,44,59,0
1970,1,3,13,6,0,1
1970,1,3,13,10,28,0
1970,1,3,14,19,10,1
1970,1,3,14,27,8,0
1970,1,3,17,40,48,1
1970,1,3,18,13,56,0
1970,1,4,7,49,17,1
1970,1,4,17,35,0,0
1970,1,4,21,46,58,1
1970,1,4,22,1,58,0
1970,1,5,17,30,0,1
1970,1,5,17,45,0,0
1970,1,5,20,25,42,1
1970,1,5,20,40,42,0
1970,1,6,17,30,0,1
1970,1,6,17,45,0,0
1970,1,7,8,7,1,1
1970,1,7,8,11,52,0
1970,1,7,21,30,2,1
1970,1,7,21,55,33,0
1970,1,9,16,9,49,1
1970,1,9,16,24,49,0
1970,1,10,11,5,59,1
1970,1,10,11,20,59,0
1970,1,10,14,28,3,1
1970,1,10,15,19,16,0
1970,1,10,20,55,36,1
1970,1,10,21,10,36,0
1970,1,11,20,27,30,1
1970,1,11,20,42,30,0
1970,1,11,21,32,26,1
1970,1,11,21,47,26,0
1970,1,12,7,46,14,1
1970,1,12,8,1,14,0
1970,1,13,19,8,2,1
1970,1,13,19,23,2,0
1970,1,13,20,24,58,1
1970,1,13,20,39,58,0
1970,1,16,9,44,58,1
1970,1,16,9,53,58,0
1970,1,16,18,8,35,1
1970,1,16,18,23,35,0
1970,1,17,12,22,18,1
1970,1,17,12,37,18,0
1970,1,18,18,27,49,1
1970,1,18,18,42,49,0
1970,1,18,20,17,22,1
1970,1,18,20,32,22,0
1970,1,19,20,22,50,1
1970,1,19,20,37,50,0
1970,1,22,21,25,12,1
1970,1,22,21,57,26,0
1970,1,23,11,25,26,1
1970,1,23,11,40,26,0
1970,1,23,16,59,42,1
1970,1,23,17,14,42,0
1970,1,24,10,47,4,1
1970,1,24,10,47,38,0
1970,1,24,15,24,33,1
1970,1,24,15,52,13,0
1970,1,24,18,14,0,1
1970,1,24,19,11,2,0
1970,1,25,18,12,22,1
1970,1,25,18,27,22,0
1970,1,26,18,44,40,1
1970,1,26,19,28,57,0
1970,1,28,20,40,22,1
1970,1,28,20,55,22,0
1970,1,29,18,59,53,1
1970,1,29,19,14,53,0
1970,1,30,10,24,35,1
1970,1,30,10,39,35,0
1970,1,30,15,30,30,1
1970,1,30,15,34,9,0
1970,1,30,17,14,56,1
1970,1,30,17,29,56,0
1970,1,30,18,44,48,1
1970,1,30,19,24,12,0
1970,1,30,20,34,29,1
1970,1,30,20,49,29,0
1970,1,31,10,31,43,1
1970,1,31,10,46,43,0
1970,1,31,13,43,9,1
1970,1,31,13,58,9,0
1970,1,31,21,23,15,1
1970,1,31,21,38,15,0
1970,2,1,18,3,48,1
1970,2,1,18,13,29,0
1970,2,1,18,52,3,1
1970,2,1,19,14,24,0
1970,2,2,17,55,0,1
1970,2,2,18,50,29,0
1970,2,4,8,3,3,1
1970,2,4,8,18,3,0
1970,2,5,20,24,5,1
1970,2,5,20,39,5,0
1970,2,6,13,57,7,1
1970,2,6,14,12,7,0
1970,2,6,21,51,11,1
1970,2,6,21,58,21,0
1970,2,7,9,45,47,1
1970,2,7,10,0,47,0
1970,2,7,12,59,3,1
1970,2,7,13,14,3,0
1970,2,7,20,0,0,1
1970,2,7,20,36,25,0
1970,2,8,21,8,20,1
1970,2,8,21,23,20,0
1970,2,9,20,5,31,1
1970,2,9,20,20,31,0
1970,2,10,18,52,13,1
1970,2,10,19,7,13,0
1970,2,10,20,24,29,1
1970,2,10,20,39,29,0
1970,2,13,10,41,28,1
1970,2,13,10,56,28,0
1970,2,13,14,42,54,1
1970,2,13,14,57,54,0
1970,2,13,19,11,2,1
1970,2,13,19,26,2,0
1970,2,14,9,26,42,1
1970,2,14,9,41,42,0
1970,2,14,12,59,54,1
1970,2,14,13,14,54,0
1970,2,14,14,56,1,1
1970,2,14,15,11,1,0
1970,2,14,16,39,31,1
1970,2,14,16,54,31,0
1970,2,14,20,5,31,1
1970,2,14,20,14,35,0
1970,2,17,20,0,1,1
1970,2,17,20,15,1,0
1970,2,17,21,51,36,1
1970,2,17,22,6,36,0
1970,2,18,19,11,1,1
1970,2,18,20,0,45,0
1970,2,19,8,3,26,1
1970,2,19,8,18,26,0
1970,2,19,20,12,34,1
1970,2,19,20,27,34,0
1970,2,20,15,38,42,1
1970,2,20,15,53,42,0
1970,2,21,9,42,53,1
1970,2,21,9,48,9,0
1970,2,21,11,19,49,1
1970,2,21,11,34,49,0
1970,2,21,15,53,22,1
1970,2,21,16,8,22,0
1970,2,23,19,16,40,1
1970,2,23,19,31,40,0
1970,2,23,21,37,26,1
1970,2,23,21,59,34,0
1970,2,24,17,50,48,1
1970,2,24,18,5,48,0
1970,2,24,19,53,16,1
1970,2,24,20,8,16,0
1970,2,24,20,55,46,1
1970,2,24,21,25,35,0
1970,2,24,21,49,46,1
1970,2,24,22,27,33,0
1970,2,25,8,14,35,1
1970,2,25,8,14,36,0
