1970,1,2,1,34,43,59
1970,1,2,2,31,58,55
1970,1,2,2,31,58,59
1970,1,2,3,16,20,62
1970,1,2,3,37,46,55
1970,1,2,3,38,33,59
1970,1,3,1,51,47,18
1970,1,3,2,14,15,55
1970,1,3,2,33,9,18
1970,1,3,10,59,12,32
1970,1,3,11,42,32,18
1970,1,3,11,42,51,32
1970,1,3,12,57,15,23
1970,1,3,12,57,15,32
1970,1,3,14,0,40,18
1970,1,3,14,42,1,55
1970,1,3,14,42,1,18
1970,1,3,15,34,35,61
1970,1,3,16,21,43,51
1970,1,3,16,59,23,61
1970,1,3,17,40,48,53
1970,1,3,17,58,53,55
1970,1,3,18,0,43,18
1970,1,3,19,30,58,32
1970,1,3,20,16,13,23
1970,1,3,20,16,13,32
1970,1,3,22,53,41,18
1970,1,3,22,54,59,32
1970,1,3,23,48,48,55
1970,1,3,23,48,57,18
1970,1,4,0,13,40,55
1970,1,4,2,9,44,18
1970,1,4,2,36,58,55
1970,1,4,2,36,58,18
1970,1,4,5,13,26,55
1970,1,4,5,13,26,18
1970,1,4,6,42,32,55
1970,1,4,6,42,32,18
1970,1,4,6,49,34,55
1970,1,4,7,49,17,53
1970,1,4,17,30,0,60
1970,1,4,18,8,47,63
1970,1,4,18,48,51,55
1970,1,4,19,32,23,23
1970,1,4,19,50,53,18
1970,1,4,19,51,28,23
1970,1,4,20,10,7,18
1970,1,4,20,10,7,23
1970,1,4,21,56,20,18
1970,1,4,23,3,3,55
1970,1,4,23,3,3,18
1970,1,4,23,14,30,55
1970,1,4,23,14,30,18
1970,1,5,0,36,11,55
1970,1,5,0,36,11,18
1970,1,5,1,33,39,55
1970,1,5,1,46,15,18
1970,1,5,3,17,53,55
1970,1,5,3,17,53,18
1970,1,5,4,9,16,55
1970,1,5,4,9,16,18
1970,1,5,5,5,53,55
1970,1,5,5,50,25,18
1970,1,5,19,40,5,55
1970,1,5,19,40,5,18
1970,1,5,22,11,54,55
1970,1,5,22,11,54,18
1970,1,5,22,58,12,55
1970,1,6,0,42,20,18
1970,1,6,1,46,51,55
1970,1,6,1,46,51,18
1970,1,6,2,43,8,55
1970,1,6,3,30,35,18
1970,1,6,4,33,53,55
1970,1,6,4,33,53,18
1970,1,6,6,0,51,55
1970,1,6,6,0,51,18
1970,1,6,6,10,30,55
1970,1,6,6,48,35,18
1970,1,6,7,8,28,55
1970,1,6,7,31,2,18
1970,1,6,7,32,41,50
1970,1,6,8,22,5,18
1970,1,6,19,11,47,55
1970,1,6,19,11,47,18
1970,1,6,19,48,46,55
1970,1,6,19,48,46,18
1970,1,7,0,4,24,55
1970,1,7,0,4,24,18
1970,1,7,0,35,5,55
1970,1,7,1,12,48,18
1970,1,7,2,18,54,55
1970,1,7,2,18,54,18
1970,1,7,17,47,52,23
1970,1,7,19,46,40,18
1970,1,7,19,47,4,23
1970,1,7,21,30,6,53
1970,1,7,21,40,28,55
1970,1,7,21,40,38,18
1970,1,8,22,36,35,37
1970,1,8,23,46,54,18
1970,1,8,23,47,51,37
1970,1,9,1,0,36,18
1970,1,9,10,28,42,23
1970,1,9,10,44,37,18
1970,1,9,10,45,25,23
1970,1,9,11,55,37,18
1970,1,9,12,4,32,23
1970,1,9,14,59,17,18
1970,1,9,14,59,29,23
1970,1,9,15,9,52,55
1970,1,9,15,36,40,51
1970,1,9,15,45,2,23
1970,1,9,17,46,52,18
1970,1,9,17,47,41,23
1970,1,9,19,15,55,51
1970,1,9,20,10,53,23
1970,1,9,22,55,23,18
1970,1,9,22,55,36,23
1970,1,9,23,52,5,18
1970,1,10,0,10,32,55
1970,1,10,1,11,1,18
1970,1,10,2,47,18,55
1970,1,10,2,47,18,18
1970,1,10,3,18,3,55
1970,1,10,3,18,3,18
1970,1,10,4,31,44,55
1970,1,10,4,58,19,18
1970,1,10,5,11,2,55
1970,1,10,5,11,2,18
1970,1,10,5,57,32,55
1970,1,10,5,57,32,18
1970,1,10,6,46,7,55
1970,1,10,7,34,23,18
1970,1,10,8,11,52,55
1970,1,10,8,56,24,18
1970,1,10,11,30,34,55
1970,1,10,12,10,21,18
1970,1,10,13,10,50,23
1970,1,10,13,50,2,51
1970,1,10,14,28,3,53
1970,1,10,15,4,16,23
1970,1,10,18,17,58,18
1970,1,10,18,18,27,23
1970,1,10,18,18,38,50
1970,1,10,19,35,55,55
1970,1,10,21,43,0,18
1970,1,10,21,43,27,55
1970,1,11,0,40,8,18
1970,1,11,17,31,12,23
1970,1,11,18,22,53,18
1970,1,12,22,14,47,55
1970,1,12,22,14,55,18
1970,1,13,17,31,2,23
1970,1,13,20,3,5,18
1970,1,13,21,57,53,55
1970,1,13,21,57,53,18
1970,1,13,23,0,56,55
1970,1,13,23,14,1,18
1970,1,13,23,52,44,55
1970,1,13,23,52,44,18
1970,1,14,4,39,29,55
1970,1,14,4,39,29,18
1970,1,14,5,43,17,55
1970,1,14,5,44,41,18
1970,1,14,6,52,30,55
1970,1,14,6,53,23,18
1970,1,14,7,48,32,51
1970,1,14,17,30,0,23
1970,1,14,17,44,28,18
1970,1,14,18,54,30,23
1970,1,14,19,47,44,55
1970,1,14,19,58,8,23
1970,1,14,20,1,0,18
1970,1,14,23,37,13,55
1970,1,14,23,37,13,18
1970,1,14,23,50,11,55
1970,1,15,1,43,21,18
1970,1,15,17,31,56,23
1970,1,15,20,6,23,55
1970,1,15,20,6,23,23
1970,1,15,20,53,8,55
1970,1,15,20,53,8,23
1970,1,15,21,11,53,18
1970,1,16,0,12,30,23
1970,1,16,0,12,36,18
1970,1,16,1,53,4,55
1970,1,16,1,53,4,18
1970,1,16,2,31,12,55
1970,1,16,7,17,44,18
1970,1,16,8,12,10,55
1970,1,16,9,40,17,18
1970,1,16,10,12,48,23
1970,1,16,10,13,21,18
1970,1,16,10,13,21,23
1970,1,16,10,48,25,18
1970,1,16,14,57,47,23
1970,1,16,14,58,1,18
1970,1,16,14,58,1,23
1970,1,16,15,38,47,18
1970,1,16,16,8,57,23
1970,1,16,16,9,50,18
1970,1,16,16,9,50,23
1970,1,16,19,55,57,51
1970,1,16,19,55,57,23
1970,1,17,4,29,46,18
1970,1,17,19,0,28,23
1970,1,17,20,58,28,18
1970,1,17,20,58,28,23
1970,1,17,22,41,35,18
1970,1,19,19,6,1,23
1970,1,19,19,6,6,18
1970,1,19,19,6,6,23
1970,1,19,22,15,51,18
1970,1,20,0,16,52,23
1970,1,20,0,17,21,18
1970,1,20,17,58,59,23
1970,1,20,19,40,33,18
1970,1,20,19,40,58,23
1970,1,20,20,24,29,55
1970,1,20,20,24,29,23
1970,1,20,20,45,23,18
1970,1,20,20,46,7,23
1970,1,20,22,34,3,18
1970,1,20,23,48,36,55
1970,1,20,23,49,9,18
1970,1,21,0,10,34,55
1970,1,21,1,23,32,18
1970,1,21,5,22,28,55
1970,1,21,5,22,28,18
1970,1,21,19,22,47,55
1970,1,21,22,21,37,18
1970,1,21,22,22,42,55
1970,1,21,22,22,42,18
1970,1,21,22,40,25,55
1970,1,21,22,59,21,18
1970,1,22,18,4,42,23
1970,1,22,18,59,24,55
1970,1,22,19,38,11,51
1970,1,22,20,35,25,18
1970,1,22,20,42,41,55
1970,1,22,21,4,33,18
1970,1,22,21,25,12,53
1970,1,22,21,42,25,55
1970,1,22,21,43,21,18
1970,1,22,22,36,6,55
1970,1,22,22,36,6,18
1970,1,22,23,21,9,55
1970,1,23,0,7,40,18
1970,1,23,0,15,19,55
1970,1,23,1,21,54,18
1970,1,23,3,9,12,55
1970,1,23,3,9,12,18
1970,1,23,3,51,57,55
1970,1,23,5,6,5,18
1970,1,23,6,28,6,55
1970,1,23,7,51,0,18
1970,1,23,13,7,25,23
1970,1,23,13,7,41,18
1970,1,23,13,7,41,23
1970,1,23,13,17,25,18
1970,1,23,18,13,24,23
1970,1,23,18,58,9,18
1970,1,23,19,28,24,23
1970,1,23,19,40,11,18
1970,1,24,9,20,28,23
1970,1,24,9,21,31,18
1970,1,24,9,21,31,23
1970,1,24,11,27,2,55
1970,1,24,12,12,21,23
1970,1,24,13,0,56,18
1970,1,24,13,41,15,60
1970,1,24,14,28,36,18
1970,1,24,15,24,33,53
1970,1,24,15,37,12,55
